platform,network,country,x,y,z,reward
Mac,wifi,CA,0.5714,0.6,1.3333,0.18137542447986493
Mac,wifi,CA,1.1429,0.0,2.0,0.3575520890105836
Mac,wifi,CA,1.1429,0.6,0.0,0.3292760136893905
Mac,wifi,CA,3.4286,3.0,0.0,0.19775843060912385
Mac,wifi,CA,3.4286,0.0,0.0,0.194850702775627
Mac,wifi,CA,2.2857,0.0,1.3333,0.1591788588575699
Mac,wifi,CA,2.2857,0.6,1.3333,0.17608370095859624
Mac,wifi,CA,1.7143,0.6,0.6667,0.3411821762132879
Mac,wifi,CA,1.1429,0.6,2.0,0.34338890891090557
Mac,wifi,CA,1.1429,0.6,0.6667,0.3234143746125478
Mac,wifi,CA,4.0,1.8,1.3333,0.18935292599296905
Mac,wifi,CA,0.5714,3.0,2.0,0.3593263184981342
Mac,wifi,CA,0.5714,1.2,0.0,0.3154730869551876
Mac,wifi,CA,1.1429,1.8,2.0,0.35889192401579284
Mac,wifi,CA,3.4286,0.6,0.6667,0.17967571776676242
Mac,wifi,CA,4.0,0.0,0.0,0.3393064932194574
Mac,wifi,CA,0.0,1.8,2.0,0.3401741150232144
Mac,wifi,CA,2.8571,1.8,1.3333,0.11982702927034461
Mac,wifi,CA,2.2857,0.6,1.3333,0.151958151319771
Mac,wifi,CA,0.0,2.4,0.6667,0.330527246825068
Mac,wifi,CA,2.2857,1.2,1.3333,0.1637157127988341
Mac,wifi,CA,2.2857,2.4,0.0,0.33930917932533916
Mac,wifi,CA,0.0,0.6,2.0,0.35850090890451647
Mac,wifi,CA,0.5714,3.0,0.0,0.33962446093628423
Mac,wifi,CA,3.4286,1.2,1.3333,0.03877119347058857
Mac,wifi,CA,1.1429,0.0,1.3333,0.192675959749943
Mac,wifi,CA,1.1429,1.2,1.3333,0.17350787144805704
Mac,wifi,CA,3.4286,0.0,2.0,0.21233463380262824
Mac,wifi,CA,0.0,1.8,0.6667,0.34636662034925286
Mac,wifi,CA,0.0,3.0,2.0,0.34852585270960834
Mac,wifi,CA,1.1429,1.8,2.0,0.355002083095335
Mac,wifi,CA,4.0,0.6,0.0,0.3343893436999032
Mac,wifi,CA,1.1429,1.8,1.3333,0.1902153554443628
Mac,wifi,CA,1.1429,1.8,1.3333,0.21054650514454518
Mac,wifi,CA,1.7143,0.6,2.0,0.34927411521865404
Mac,wifi,CA,3.4286,2.4,1.3333,0.0701620833655705
Mac,wifi,CA,0.0,1.2,0.0,0.32789605623617335
Mac,wifi,CA,0.5714,3.0,0.0,0.34516214249514854
Mac,wifi,CA,0.0,0.0,0.0,0.3416600848212419
Mac,wifi,CA,1.7143,3.0,0.6667,0.3409336798220462
Mac,wifi,CA,1.7143,2.4,0.0,0.35585528390435195
Mac,wifi,CA,4.0,1.2,0.0,0.30677683146804424
Mac,wifi,CA,0.0,2.4,1.3333,0.18921247634979615
Mac,wifi,CA,1.1429,0.6,2.0,0.3539097771245211
Mac,wifi,CA,1.1429,0.0,2.0,0.34546798442632776
Mac,wifi,CA,1.7143,1.8,0.0,0.3479469860093878
Mac,wifi,CA,0.0,1.2,1.3333,0.16477572156994302
Mac,wifi,CA,3.4286,2.4,0.0,0.18782749371360172
Mac,wifi,CA,4.0,1.8,0.6667,0.3366870050867995
Mac,wifi,CA,2.8571,2.4,1.3333,0.10254111520107634
Mac,wifi,CA,0.0,1.2,0.0,0.3362797741433984
Mac,wifi,CA,0.0,0.6,2.0,0.3467296641449013
Mac,wifi,CA,0.5714,2.4,2.0,0.3560493067131517
Mac,wifi,CA,4.0,0.0,2.0,0.33607237244529464
Mac,wifi,CA,1.1429,0.0,0.6667,0.3493276688002136
Mac,wifi,CA,2.8571,0.0,1.3333,0.10652382242265669
Mac,wifi,CA,2.8571,1.2,0.6667,0.20773403602998858
Mac,wifi,CA,2.2857,0.6,0.6667,0.32857029993934544
Mac,wifi,CA,2.8571,1.2,2.0,0.23385590962707054
Mac,wifi,CA,3.4286,3.0,0.0,0.18782749371360427
Mac,wifi,CA,1.1429,1.2,2.0,0.33153990781583703
Mac,wifi,CA,3.4286,1.2,0.6667,0.16115109985241288
Mac,wifi,CA,0.0,1.2,1.3333,0.1570505169494143
Mac,wifi,CA,1.7143,1.2,2.0,0.311051199991271
Mac,wifi,CA,3.4286,0.6,0.0,0.18003044278791655
Mac,wifi,CA,0.5714,0.6,1.3333,0.17606905030216047
Mac,wifi,CA,1.1429,1.2,2.0,0.31002266716995064
Mac,wifi,CA,2.2857,1.2,0.6667,0.2962443927656464
Mac,wifi,CA,2.8571,1.8,1.3333,0.11008062695891524
Mac,wifi,CA,0.0,0.0,1.3333,0.19245783588768414
Mac,wifi,CA,2.8571,0.0,1.3333,0.09834230131630371
Mac,wifi,CA,4.0,1.2,0.6667,0.32270105965476764
Mac,wifi,CA,3.4286,3.0,1.3333,0.07162503290964328
Mac,wifi,CA,1.7143,2.4,2.0,0.34940560670757603
Mac,wifi,CA,3.4286,1.8,1.3333,0.06528414163821336
Mac,wifi,CA,0.5714,3.0,2.0,0.3525888796302429
Mac,wifi,CA,1.1429,1.8,0.6667,0.33548373247385144
Mac,wifi,CA,1.1429,3.0,1.3333,0.19083467177438512
Mac,wifi,CA,3.4286,1.2,1.3333,0.03639349078153678
Mac,wifi,CA,1.7143,1.2,2.0,0.3169524678219553
Mac,wifi,CA,0.5714,1.8,1.3333,0.19476787669912488
Mac,wifi,CA,4.0,0.0,2.0,0.3454710264291597
Mac,wifi,CA,1.7143,2.4,0.6667,0.35571940668450847
Mac,wifi,CA,1.7143,2.4,0.0,0.3357210455180007
Mac,wifi,CA,1.1429,1.2,2.0,0.33007740482274767
Mac,wifi,CA,1.1429,0.6,0.0,0.36231569722016344
Mac,wifi,CA,0.0,3.0,0.0,0.3555373070816688
Mac,wifi,CA,3.4286,3.0,2.0,0.19090568247671005
Mac,wifi,CA,4.0,0.0,2.0,0.33715384739296167
Mac,wifi,CA,2.2857,1.8,1.3333,0.15984990769357627
Mac,wifi,CA,4.0,0.6,1.3333,0.17119064986900434
Mac,wifi,CA,0.0,2.4,2.0,0.33895434808748626
Mac,wifi,CA,4.0,2.4,0.6667,0.32914928765008317
Mac,wifi,CA,3.4286,0.0,0.0,0.21115827632721643
Mac,wifi,CA,4.0,3.0,1.3333,0.19548206639244223
Mac,wifi,CA,4.0,0.6,2.0,0.3433546665920963
Mac,wifi,CA,1.1429,0.0,0.0,0.3400902995519136
Mac,wifi,CA,4.0,2.4,2.0,0.34735855891790174
Mac,wifi,CA,0.5714,2.4,2.0,0.34465417594858466
Mac,wifi,CA,0.0,0.6,2.0,0.3466006659473788
Mac,wifi,CA,1.7143,0.6,0.0,0.3304846772490605
Mac,wifi,CA,2.2857,0.0,2.0,0.3370788943429402
Mac,wifi,CA,0.5714,2.4,2.0,0.3593748970902176
Mac,wifi,CA,1.1429,0.0,0.0,0.36130883401914654
Mac,wifi,CA,3.4286,1.8,1.3333,0.05723010816897696
Mac,wifi,CA,4.0,1.2,1.3333,0.18804342645598418
Mac,wifi,CA,0.5714,1.8,2.0,0.36260204732136536
Mac,wifi,CA,3.4286,1.2,2.0,0.18496636449222853
Mac,wifi,CA,2.8571,0.6,1.3333,0.0996223441755241
Mac,wifi,CA,3.4286,0.6,1.3333,0.056351233142543096
Mac,wifi,CA,3.4286,1.8,0.6667,0.19664900987525374
Mac,wifi,CA,1.7143,0.6,0.6667,0.34207142914225985
Mac,wifi,CA,2.8571,2.4,1.3333,0.10141365777789685
Mac,wifi,CA,3.4286,1.8,0.6667,0.20967340673796603
Mac,wifi,CA,3.4286,1.8,1.3333,0.06966733968241212
Mac,wifi,CA,4.0,0.0,0.6667,0.328737075536398
Mac,wifi,CA,2.2857,1.8,0.0,0.3089198267757334
Mac,wifi,CA,1.7143,1.2,1.3333,0.15052770918793965
Mac,wifi,CA,3.4286,1.2,0.0,0.1883826432184775
Mac,wifi,CA,2.2857,0.0,0.6667,0.3318234389013034
Mac,wifi,CA,1.7143,3.0,0.6667,0.32468798713935015
Mac,wifi,CA,1.1429,0.0,0.6667,0.342854052370452
Mac,wifi,CA,2.2857,3.0,0.6667,0.31601789852956436
Mac,wifi,CA,0.0,3.0,1.3333,0.2030367041114609
Mac,wifi,CA,1.7143,1.8,0.6667,0.34225785636280076
Mac,wifi,CA,1.7143,2.4,2.0,0.34133973451355987
Mac,wifi,CA,3.4286,1.2,0.0,0.18273522198832814
Mac,wifi,CA,1.7143,3.0,0.0,0.34679884556417556
Mac,wifi,CA,1.1429,0.6,1.3333,0.18306747703539053
Mac,wifi,CA,4.0,0.6,0.6667,0.33122494420838333
Mac,wifi,CA,0.5714,2.4,1.3333,0.18529192768709107
Mac,wifi,CA,1.1429,0.6,0.6667,0.33829049398717953
Mac,wifi,CA,3.4286,1.2,0.6667,0.1913117025728316
Mac,wifi,CA,2.8571,3.0,0.6667,0.25302493641481655
Mac,wifi,CA,1.1429,2.4,0.6667,0.3412445121969043
Mac,wifi,CA,1.1429,1.8,0.6667,0.32811210381568867
Mac,wifi,CA,0.5714,1.8,0.6667,0.35315908239111987
Mac,wifi,CA,2.2857,1.8,2.0,0.33737265350481765
Mac,wifi,CA,1.7143,0.0,0.0,0.34052165351786823
Mac,wifi,CA,4.0,0.6,0.0,0.3548232440713453
Mac,wifi,CA,0.5714,0.6,2.0,0.37307686552709546
Mac,wifi,CA,2.2857,3.0,0.0,0.3214183604129358
Mac,wifi,CA,4.0,1.8,1.3333,0.1770914618526847
Mac,wifi,CA,1.7143,1.8,1.3333,0.1776092748379445
Mac,wifi,CA,2.8571,3.0,0.6667,0.25487804296645955
Mac,wifi,CA,2.8571,3.0,1.3333,0.13866610191320092
Mac,wifi,CA,3.4286,0.0,1.3333,0.07677422049061862
Mac,wifi,CA,1.7143,3.0,0.0,0.3496679098356598
Mac,wifi,CA,0.5714,0.6,0.6667,0.33283720122525984
Mac,wifi,CA,0.0,0.6,0.0,0.35564919711806703
Mac,wifi,CA,2.8571,1.2,0.6667,0.22823868442144718
Mac,wifi,CA,0.0,1.8,0.0,0.3679790455160361
Mac,wifi,CA,2.2857,3.0,0.0,0.32144976955490095
Mac,wifi,CA,0.0,1.8,0.0,0.3499926463965631
Mac,wifi,CA,3.4286,0.6,0.0,0.19263111761481427
Mac,wifi,CA,3.4286,0.0,0.0,0.20332640883002162
Mac,wifi,CA,1.7143,2.4,0.0,0.34157837187246337
Mac,wifi,CA,3.4286,1.8,0.0,0.18455345484067642
Mac,wifi,CA,4.0,0.0,0.0,0.33901497855551294
Mac,wifi,CA,2.8571,0.0,0.6667,0.22944923932800598
Mac,wifi,CA,0.0,2.4,1.3333,0.18585888056510716
Mac,wifi,CA,0.5714,0.6,2.0,0.34200071128832
Mac,wifi,CA,1.7143,0.0,2.0,0.3556660333989845
Mac,wifi,CA,0.5714,2.4,2.0,0.36103097640793314
Mac,wifi,CA,2.8571,3.0,1.3333,0.10567973119496765
Mac,wifi,CA,0.5714,0.0,0.6667,0.35441910513631236
Mac,wifi,CA,2.8571,0.6,0.0,0.2586310215108013
Mac,wifi,CA,2.8571,2.4,2.0,0.2471348517937397
Mac,wifi,CA,2.2857,2.4,0.0,0.30332293294366064
Mac,wifi,CA,1.7143,2.4,1.3333,0.18897352858489083
Mac,wifi,CA,1.1429,0.6,2.0,0.35077080156040114
Mac,wifi,CA,2.2857,3.0,1.3333,0.1794639180521611
Mac,wifi,CA,2.2857,0.0,0.0,0.339995646357872
Mac,wifi,CA,2.8571,3.0,0.6667,0.2484838403037375
Mac,wifi,CA,4.0,2.4,0.6667,0.3626056364378242
Mac,wifi,CA,4.0,0.0,1.3333,0.18848091693108043
Mac,wifi,CA,1.7143,1.8,0.6667,0.347507537053358
Mac,wifi,CA,2.8571,1.8,0.0,0.2739648805621409
Mac,wifi,CA,1.1429,0.0,0.6667,0.3511496825281947
Mac,wifi,CA,2.2857,1.8,0.6667,0.3138062860173887
Mac,wifi,CA,0.5714,1.8,2.0,0.34667703269042593
Mac,wifi,CA,1.7143,0.6,0.6667,0.3484579332070422
Mac,wifi,CA,2.2857,3.0,0.0,0.32531801694965257
Mac,wifi,CA,1.7143,0.6,0.0,0.34780801388717536
Mac,wifi,CA,3.4286,1.8,0.6667,0.195681112154485
Mac,wifi,CA,1.1429,3.0,0.0,0.36066006321982824
Mac,wifi,CA,2.8571,0.6,0.0,0.25550151437552177
Mac,wifi,CA,1.1429,2.4,1.3333,0.17222931014067072
Mac,wifi,CA,1.1429,0.6,0.0,0.360148389003149
Mac,wifi,CA,1.7143,1.8,0.6667,0.3474684094948719
Mac,wifi,CA,0.0,3.0,1.3333,0.17064491040685148
Mac,wifi,CA,3.4286,0.6,2.0,0.2040449100764703
Mac,wifi,CA,1.7143,2.4,0.0,0.35079127632767915
Mac,wifi,CA,3.4286,2.4,0.6667,0.20474956990720827
Mac,wifi,CA,2.8571,2.4,0.6667,0.2542677822193434
Mac,wifi,CA,0.5714,1.2,1.3333,0.1623440853251502
Mac,wifi,CA,1.1429,3.0,2.0,0.366125325437774
Mac,wifi,CA,0.0,1.8,0.6667,0.35764452584604145
Mac,wifi,CA,0.0,0.0,2.0,0.3568938535616155
Mac,wifi,CA,0.5714,0.6,2.0,0.3370268910688427
Mac,wifi,CA,0.5714,1.2,1.3333,0.14283238636606316
Mac,wifi,CA,0.5714,2.4,1.3333,0.1830725468199738
Mac,wifi,CA,1.7143,1.2,1.3333,0.17026032031550908
Mac,wifi,CA,2.2857,2.4,2.0,0.33078618931114506
Mac,wifi,CA,3.4286,2.4,1.3333,0.04851327556871507
Mac,wifi,CA,1.1429,0.0,0.0,0.3476629047753274
Mac,wifi,CA,1.7143,2.4,2.0,0.3446268879298962
Mac,wifi,CA,1.7143,3.0,1.3333,0.17040535726990957
Mac,wifi,CA,2.8571,3.0,0.6667,0.2609989627990405
Mac,wifi,CA,2.8571,0.6,2.0,0.2500018542754823
Mac,wifi,CA,2.8571,3.0,0.0,0.24727807626881237
Mac,wifi,CA,0.5714,0.0,0.6667,0.3541480961259996
Mac,wifi,CA,0.0,3.0,1.3333,0.19898564126516413
Mac,wifi,CA,0.5714,2.4,0.6667,0.34615068699450674
Mac,wifi,CA,1.7143,0.0,2.0,0.3342721730823863
Mac,wifi,CA,2.2857,2.4,2.0,0.31014060605362864
Mac,wifi,CA,2.2857,3.0,2.0,0.3349254745996924
Mac,wifi,CA,1.7143,0.6,1.3333,0.17987802495978408
Mac,wifi,CA,0.5714,0.0,1.3333,0.17942748792451102
Mac,wifi,CA,1.7143,3.0,1.3333,0.1917165866529243
Mac,wifi,CA,1.1429,2.4,0.6667,0.34393797482929245
Mac,wifi,CA,0.5714,0.0,1.3333,0.20459461837617085
Mac,wifi,CA,1.7143,1.2,0.6667,0.31235563446636483
Mac,wifi,CA,1.7143,2.4,1.3333,0.19154641648631948
Mac,wifi,CA,0.5714,0.6,0.0,0.334183550743055
Mac,wifi,CA,1.1429,0.6,2.0,0.36141495805441376
Mac,wifi,CA,1.1429,1.8,1.3333,0.1807630074329487
Mac,wifi,CA,4.0,0.6,1.3333,0.19256665223790917
Mac,wifi,CA,0.0,3.0,0.0,0.34324477423240596
Mac,wifi,CA,0.5714,3.0,1.3333,0.17860666675328912
Mac,wifi,CA,0.0,3.0,0.0,0.3517626549917093
Mac,wifi,CA,2.8571,1.8,0.0,0.26040195417458256
Mac,wifi,CA,2.8571,0.6,2.0,0.27611653042178025
Mac,wifi,CA,0.0,1.8,0.0,0.3555373070143019
Mac,wifi,CA,0.5714,2.4,1.3333,0.18334791823946367
Mac,wifi,CA,1.1429,0.6,0.0,0.34467404214516184
Mac,wifi,CA,1.1429,3.0,0.0,0.3359100745649444
Mac,wifi,CA,2.8571,1.8,0.0,0.2689401184911309
Mac,wifi,CA,3.4286,2.4,0.6667,0.18592937453658456
Mac,wifi,CA,4.0,2.4,0.0,0.3454016952232752
Mac,wifi,CA,2.2857,2.4,1.3333,0.1708571376435286
Mac,wifi,CA,0.0,1.8,2.0,0.35774090676416664
Mac,wifi,CA,3.4286,3.0,1.3333,0.0721026219934659
Mac,wifi,CA,4.0,1.8,0.6667,0.3479102177193825
Mac,wifi,CA,3.4286,0.0,2.0,0.16920925762848518
Mac,wifi,CA,2.8571,0.0,0.0,0.252129656992463
Mac,wifi,CA,4.0,3.0,2.0,0.34882509660365824
Mac,wifi,CA,4.0,0.0,2.0,0.3597079912102055
Mac,wifi,CA,3.4286,0.0,1.3333,0.06321475825701597
Mac,wifi,CA,0.0,3.0,0.0,0.36033341983409256
Mac,wifi,CA,3.4286,2.4,2.0,0.19137647912267908
Mac,wifi,CA,2.2857,0.0,0.6667,0.33539885635732164
Mac,wifi,CA,0.5714,0.6,1.3333,0.18102004264836422
Mac,wifi,CA,3.4286,1.2,2.0,0.17195469162744478
Mac,wifi,CA,1.7143,3.0,0.0,0.3436203430480628
Mac,wifi,CA,4.0,0.0,2.0,0.3503297080484627
Mac,wifi,CA,1.1429,1.8,2.0,0.34617596571815773
Mac,wifi,CA,1.7143,0.6,2.0,0.3465670150693909
Mac,wifi,CA,1.1429,3.0,0.6667,0.37361127663883226
Mac,wifi,CA,2.8571,0.6,2.0,0.24880557388257885
Mac,wifi,CA,1.7143,3.0,0.0,0.34189944408908535
Mac,wifi,CA,2.8571,0.0,2.0,0.24014897656242076
Mac,wifi,CA,2.8571,0.0,0.0,0.2558306797175971
Mac,wifi,CA,0.5714,0.6,1.3333,0.1841872368709433
Mac,wifi,CA,2.2857,0.0,0.0,0.33536773662723746
Mac,wifi,CA,2.2857,0.6,1.3333,0.18424679312981768
Mac,wifi,CA,0.0,0.0,1.3333,0.19072017182500905
Mac,wifi,CA,0.5714,1.8,1.3333,0.1997995565963935
Mac,wifi,CA,0.5714,3.0,2.0,0.35607586076861747
Mac,wifi,CA,0.0,3.0,2.0,0.3493070282523999
Mac,wifi,CA,1.7143,0.6,0.0,0.3268794360655165
Mac,wifi,CA,1.1429,2.4,1.3333,0.1957441848885032
Mac,wifi,CA,0.5714,0.0,1.3333,0.1890264249832051
Mac,wifi,CA,2.8571,0.0,1.3333,0.10535527919397784
Mac,wifi,CA,1.1429,2.4,0.6667,0.34903730828904866
Mac,wifi,CA,3.4286,1.8,0.6667,0.1970710416420952
Mac,wifi,CA,0.0,1.8,0.0,0.3560791763130471
Mac,wifi,CA,1.1429,2.4,1.3333,0.19294193331931447
Mac,wifi,CA,1.1429,0.0,0.6667,0.3489840355634999
Mac,wifi,CA,0.5714,1.8,0.0,0.3574284019603815
Mac,wifi,CA,0.5714,0.6,2.0,0.32907384418654806
Mac,wifi,CA,0.0,0.0,0.6667,0.34957638862796586
Mac,wifi,CA,1.1429,1.2,2.0,0.32863841343382755
Mac,wifi,CA,0.5714,2.4,0.6667,0.3370025270744002
Mac,wifi,CA,2.8571,1.8,0.6667,0.24780198071876755
Mac,wifi,CA,1.1429,2.4,2.0,0.34548510638957786
Mac,wifi,CA,4.0,1.2,1.3333,0.15572832148526208
Mac,wifi,CA,4.0,2.4,0.6667,0.3451825778418453
Mac,wifi,CA,1.1429,2.4,0.6667,0.3411691275270864
Mac,wifi,CA,1.1429,3.0,0.0,0.35355749535732933
Mac,wifi,CA,2.8571,2.4,0.6667,0.2495268477032159
Mac,wifi,CA,1.7143,1.2,1.3333,0.1631765296741296
Mac,wifi,CA,3.4286,2.4,0.6667,0.1992791375548079
Mac,wifi,CA,0.5714,0.6,1.3333,0.18992533080177137
Mac,wifi,CA,2.8571,0.0,0.6667,0.2568954656329382
Mac,wifi,CA,1.7143,1.8,1.3333,0.19597486213805373
Mac,wifi,CA,1.7143,0.0,0.0,0.3411197499153772
Mac,wifi,CA,2.2857,1.2,2.0,0.2989061825199212
Mac,wifi,CA,0.5714,1.2,0.0,0.3174531473866961
Mac,wifi,CA,2.8571,3.0,2.0,0.26482690315793955
Mac,wifi,CA,0.0,3.0,0.6667,0.34239386157324064
Mac,wifi,CA,1.1429,2.4,0.0,0.35244432663759506
Mac,wifi,CA,4.0,0.6,0.0,0.3592319597287944
Mac,wifi,CA,0.5714,3.0,2.0,0.36324984509249564
Mac,wifi,CA,1.7143,0.6,2.0,0.33215031508209925
Mac,wifi,CA,0.0,1.8,0.6667,0.3495105048781404
Mac,wifi,CA,2.2857,0.0,2.0,0.3236379745728082
Mac,wifi,CA,2.8571,1.8,0.6667,0.2519424033109025
Mac,wifi,CA,4.0,1.8,2.0,0.339866542564884
Mac,wifi,CA,1.7143,0.0,2.0,0.3360805137990005
Mac,wifi,CA,0.0,0.0,0.6667,0.3468763832239653
Mac,wifi,CA,0.0,3.0,0.0,0.3592015295367782
Mac,wifi,CA,2.2857,0.6,1.3333,0.17659825990192318
Mac,wifi,CA,0.5714,3.0,1.3333,0.19418409410627294
Mac,wifi,CA,3.4286,0.6,1.3333,0.06800587181284193
Mac,wifi,CA,2.2857,1.8,0.0,0.317356654940293
Mac,wifi,CA,2.8571,2.4,1.3333,0.0950533469912514
Mac,wifi,CA,2.8571,2.4,2.0,0.24137123553692602
Mac,wifi,CA,1.7143,2.4,1.3333,0.19274199892309993
Mac,wifi,CA,1.7143,2.4,0.0,0.3417496230287122
Mac,wifi,CA,0.5714,0.0,0.0,0.33647399294901753
Mac,wifi,CA,0.5714,0.0,0.6667,0.3393857380104853
Mac,wifi,CA,0.5714,1.2,2.0,0.3225147546429399
Mac,wifi,CA,4.0,1.8,0.0,0.3372496499432567
Mac,wifi,CA,4.0,1.2,0.0,0.33580195847245337
Mac,wifi,CA,0.0,1.8,0.0,0.3378021900405418
Mac,wifi,CA,2.8571,1.8,0.0,0.2634182157936806
Mac,wifi,CA,0.0,2.4,2.0,0.3505577067340266
Mac,wifi,CA,2.8571,3.0,2.0,0.26064891450461103
Mac,wifi,CA,1.1429,1.2,0.6667,0.31059044693000365
Mac,wifi,CA,4.0,1.2,1.3333,0.16395315916194897
Mac,wifi,CA,1.1429,2.4,0.6667,0.35161617222792885
Mac,wifi,CA,1.1429,3.0,2.0,0.3584552885841984
Mac,wifi,CA,0.0,0.6,1.3333,0.19958520288106266
Mac,wifi,CA,0.0,1.8,1.3333,0.2039239123559539
Mac,wifi,CA,3.4286,0.6,2.0,0.22159782352270013
Mac,wifi,CA,4.0,2.4,1.3333,0.19435312870737448
Mac,wifi,CA,0.5714,3.0,0.0,0.3509748618657554
Mac,wifi,CA,0.0,1.8,1.3333,0.19501330659119467
Mac,wifi,CA,1.7143,0.6,2.0,0.33822566646164093
Mac,wifi,CA,3.4286,3.0,1.3333,0.0927098612326625
Mac,wifi,CA,0.5714,2.4,0.0,0.35793720115565486
Mac,wifi,CA,0.0,1.8,0.6667,0.3455017029139985
Mac,wifi,CA,1.7143,1.8,1.3333,0.1911930776250696
Mac,wifi,CA,0.0,1.8,2.0,0.3428670374915665
Mac,wifi,CA,1.7143,0.0,1.3333,0.18876729192011932
Mac,wifi,CA,2.2857,1.8,1.3333,0.1702421753081845
Mac,wifi,CA,2.2857,0.6,0.6667,0.317856184945349
Mac,wifi,CA,2.8571,0.0,0.0,0.2553804881452999
Mac,wifi,CA,4.0,3.0,0.6667,0.3313663477997032
Mac,wifi,CA,1.1429,0.6,2.0,0.35763870838941186
Mac,wifi,CA,3.4286,1.2,1.3333,0.04767342453731922
Mac,wifi,CA,0.5714,1.8,0.6667,0.3499191582587684
Mac,wifi,CA,2.2857,2.4,2.0,0.32146478354556063
Mac,wifi,CA,4.0,0.6,0.0,0.3521591924678466
Mac,wifi,CA,0.5714,3.0,1.3333,0.19241430233461534
Mac,wifi,CA,4.0,0.6,1.3333,0.17739277104623918
Mac,wifi,CA,3.4286,0.6,0.0,0.19070753109067046
Mac,wifi,CA,2.2857,1.8,1.3333,0.15892688924547885
Mac,wifi,CA,2.2857,1.8,1.3333,0.16391030821566638
Mac,wifi,CA,0.0,3.0,0.6667,0.34756118117694457
Mac,wifi,CA,3.4286,1.2,2.0,0.19815390947540068
Mac,wifi,CA,4.0,3.0,0.6667,0.3494446453318074
Mac,wifi,CA,1.1429,0.0,0.0,0.33309864336499956
Mac,wifi,CA,2.8571,1.2,2.0,0.22524284518184193
Mac,wifi,CA,2.2857,1.8,1.3333,0.17958420965674832
Mac,wifi,CA,2.8571,2.4,1.3333,0.10242299838339464
Mac,wifi,CA,2.2857,3.0,0.6667,0.32262267553628854
Mac,wifi,CA,3.4286,0.0,1.3333,0.06651151436573147
Mac,wifi,CA,3.4286,3.0,1.3333,0.04581276148369135
Mac,wifi,CA,1.7143,1.2,0.0,0.3356465849073356
Mac,wifi,CA,4.0,1.2,0.6667,0.3107104721846807
Mac,wifi,CA,2.2857,1.8,0.0,0.32739064248539007
Mac,wifi,CA,1.1429,1.8,0.0,0.36478375904679533
Mac,wifi,CA,0.0,1.8,1.3333,0.17908495328544957
Mac,wifi,CA,0.5714,3.0,1.3333,0.18365480593259748
Mac,wifi,CA,0.5714,1.2,1.3333,0.17350875282329853
Mac,wifi,CA,3.4286,1.8,1.3333,0.07195893227519562
Mac,wifi,CA,2.8571,0.0,0.0,0.2517969290341481
Mac,wifi,CA,2.8571,0.6,2.0,0.257580812036963
Mac,wifi,CA,0.0,0.6,0.0,0.35296633624375906
Mac,wifi,CA,3.4286,0.0,0.6667,0.20022067351875866
Mac,wifi,CA,2.2857,1.8,0.0,0.3152295654335435
Mac,wifi,CA,2.8571,1.8,0.0,0.2667170971157263
Mac,wifi,CA,1.1429,1.2,1.3333,0.16399872141701327
Mac,wifi,CA,0.0,1.2,0.6667,0.3260705432848723
Mac,wifi,CA,1.1429,1.8,0.6667,0.3425799627083091
Mac,wifi,CA,2.8571,0.0,0.6667,0.24310442735086785
Mac,wifi,CA,2.2857,1.8,2.0,0.3382744192535274
Mac,wifi,CA,0.5714,3.0,1.3333,0.19162066470198885
Mac,wifi,CA,0.5714,1.2,2.0,0.3390954869035754
Mac,wifi,CA,2.8571,1.2,1.3333,0.09833336643966609
Mac,wifi,CA,2.8571,0.0,0.6667,0.2557092761158497
Mac,wifi,CA,0.0,1.2,1.3333,0.16517416015365996
Mac,wifi,CA,0.0,1.2,1.3333,0.1650004704866712
Mac,wifi,CA,4.0,0.0,0.6667,0.338562528182594
Mac,wifi,CA,3.4286,0.0,0.0,0.2009378948930389
Mac,wifi,CA,1.1429,3.0,0.0,0.36174722317941127
Mac,wifi,CA,0.5714,3.0,0.6667,0.3590189055029187
Mac,wifi,CA,3.4286,1.8,2.0,0.19342059843072992
Mac,wifi,CA,1.1429,3.0,0.0,0.35846633764419833
Mac,wifi,CA,0.0,2.4,2.0,0.35586464602067786
Mac,wifi,CA,3.4286,1.8,2.0,0.19362274195378268
Mac,wifi,CA,2.8571,1.8,0.0,0.25581260211202156
Mac,wifi,CA,0.5714,1.8,0.6667,0.34372740395579654
Mac,wifi,CA,0.0,1.8,0.0,0.36272816863803675
Mac,wifi,CA,4.0,1.2,0.0,0.3176525779566483
Mac,wifi,CA,4.0,3.0,2.0,0.32911178489793463
Mac,wifi,CA,0.0,1.8,1.3333,0.18655013028432005
Mac,wifi,CA,0.5714,1.8,1.3333,0.1633092425581105
Mac,wifi,CA,2.2857,1.8,0.0,0.32124969653603563
Mac,wifi,CA,2.8571,0.6,0.0,0.2608210860680069
Mac,wifi,CA,2.8571,2.4,0.0,0.24128848951484835
Mac,wifi,CA,1.1429,2.4,0.6667,0.3450283814756977
Mac,wifi,CA,0.5714,0.0,1.3333,0.1968438848522663
Mac,wifi,CA,1.7143,1.8,1.3333,0.18558326866606203
Mac,wifi,CA,1.7143,0.6,0.0,0.33117317065671803
Mac,wifi,CA,1.7143,3.0,0.0,0.3535521642267217
Mac,wifi,CA,1.1429,3.0,0.0,0.3529945966344482
Mac,wifi,CA,1.7143,1.2,0.6667,0.3142531656027618
