platform,network,country,x,y,z,reward
Mac,wired,US,2.2857,0.6,1.3333,0.7362429370146105
Mac,wired,US,1.1429,1.8,0.6667,0.82176630833366
Mac,wired,US,4.0,0.6,0.0,0.1124827834426535
Mac,wired,US,0.5714,3.0,0.6667,0.8786026414930921
Mac,wired,US,3.4286,3.0,0.0,0.1919997623849166
Mac,wired,US,0.0,3.0,0.0,0.378562058341132
Mac,wired,US,1.7143,1.2,0.0,0.33023152313325926
Mac,wired,US,2.2857,1.2,1.3333,0.8270773956282009
Mac,wired,US,3.4286,1.2,2.0,0.67655585399718
Mac,wired,US,2.8571,0.0,0.0,0.1430234512139299
Mac,wired,US,0.5714,1.2,0.6667,0.8036747575967343
Mac,wired,US,0.5714,1.8,0.0,0.3817614786232104
Mac,wired,US,1.1429,0.6,1.3333,0.8136054043874422
Mac,wired,US,3.4286,1.2,2.0,0.7057488854593893
Mac,wired,US,2.8571,0.6,0.0,0.25441359972007077
Mac,wired,US,1.7143,1.2,1.3333,0.8657207538404023
Mac,wired,US,4.0,2.4,1.3333,0.6183013396067019
Mac,wired,US,2.2857,1.2,2.0,0.840981769564454
Mac,wired,US,2.2857,0.6,0.0,0.2831849106406365
Mac,wired,US,4.0,1.2,2.0,0.6137169344840319
Mac,wired,US,3.4286,0.0,0.0,0.08294852432659111
Mac,wired,US,1.7143,3.0,0.0,0.36686997514070024
Mac,wired,US,1.1429,2.4,0.6667,0.8477038112862895
Mac,wired,US,3.4286,3.0,2.0,0.7403546793020315
Mac,wired,US,2.8571,1.2,0.6667,0.698142568727432
Mac,wired,US,4.0,1.8,2.0,0.6300728050493898
Mac,wired,US,0.0,1.2,0.0,0.3659757744584833
Mac,wired,US,0.0,1.2,1.3333,0.8678198628401733
Mac,wired,US,1.1429,1.8,0.0,0.36922892071208924
Mac,wired,US,3.4286,2.4,0.6667,0.6446682519421848
Mac,wired,US,0.5714,1.8,0.0,0.3671659898901567
Mac,wired,US,3.4286,0.0,1.3333,0.36613797516617425
Mac,wired,US,0.5714,1.8,0.0,0.379394270242331
Mac,wired,US,4.0,0.6,2.0,0.5544135593260283
Mac,wired,US,0.0,0.6,0.6667,0.7522037366801574
Mac,wired,US,0.0,0.0,1.3333,0.5525995401837356
Mac,wired,US,0.5714,3.0,1.3333,0.9581944669949858
Mac,wired,US,2.8571,0.0,2.0,0.4717386617232094
Mac,wired,US,0.0,3.0,0.0,0.40210360265085715
Mac,wired,US,2.2857,0.0,0.0,0.18478627771912345
Mac,wired,US,2.2857,2.4,1.3333,0.8657079868877989
Mac,wired,US,1.7143,0.6,2.0,0.8253524008645583
Mac,wired,US,2.2857,0.0,0.6667,0.45399337688472136
Mac,wired,US,2.8571,1.2,0.0,0.2691351490386067
Mac,wired,US,3.4286,1.8,2.0,0.7196747386366519
Mac,wired,US,4.0,0.0,0.6667,0.27118183079231745
Mac,wired,US,2.8571,2.4,2.0,0.8464352861459657
Mac,wired,US,1.7143,0.6,2.0,0.8308769107529816
Mac,wired,US,1.7143,3.0,1.3333,0.9235536074639054
Mac,wired,US,0.5714,0.6,0.0,0.31239485704277975
Mac,wired,US,2.8571,1.2,0.0,0.2525957258063893
Mac,wired,US,4.0,3.0,0.0,0.13960922072273993
Mac,wired,US,1.7143,0.6,1.3333,0.7915123584996376
Mac,wired,US,2.2857,1.8,2.0,0.9137691848842536
Mac,wired,US,1.7143,0.0,0.6667,0.47438485076245673
Mac,wired,US,2.2857,1.8,2.0,0.9079742029810977
Mac,wired,US,4.0,3.0,2.0,0.6647423070762063
Mac,wired,US,0.0,1.8,0.6667,0.8320159240763428
Mac,wired,US,1.7143,0.6,0.6667,0.7195909963681775
Mac,wired,US,1.1429,1.2,0.6667,0.7923944341020634
Mac,wired,US,2.8571,3.0,0.6667,0.7296043959039588
Mac,wired,US,2.2857,1.8,0.0,0.3290458349164874
Mac,wired,US,0.0,1.2,1.3333,0.8834989765674703
Mac,wired,US,0.5714,2.4,0.6667,0.8793369991645634
Mac,wired,US,0.5714,2.4,1.3333,0.9567182099435988
Mac,wired,US,0.5714,0.0,0.6667,0.4913283845537622
Mac,wired,US,1.7143,0.0,0.6667,0.45637474784052684
Mac,wired,US,1.7143,1.2,2.0,0.8973606036242259
Mac,wired,US,2.8571,2.4,2.0,0.8751892725940621
Mac,wired,US,3.4286,2.4,2.0,0.7471708403728753
Mac,wired,US,0.5714,0.0,0.0,0.1836811380757055
Mac,wired,US,0.5714,1.2,1.3333,0.8948914813118349
Mac,wired,US,1.7143,0.0,2.0,0.5380428939308362
Mac,wired,US,0.0,0.6,0.0,0.3210694516478842
Mac,wired,US,2.2857,0.6,0.0,0.301705777555303
Mac,wired,US,0.0,2.4,0.0,0.38376381510532287
Mac,wired,US,1.1429,0.6,1.3333,0.8058158906854764
Mac,wired,US,0.5714,3.0,0.6667,0.8624291711993975
Mac,wired,US,0.0,3.0,2.0,0.9950471631422324
Mac,wired,US,4.0,0.0,2.0,0.33178236623916235
Mac,wired,US,2.2857,1.2,0.6667,0.741727436945057
Mac,wired,US,0.5714,1.2,2.0,0.9182532719798968
Mac,wired,US,0.5714,1.8,1.3333,0.9124296355251548
Mac,wired,US,1.7143,1.8,1.3333,0.8902872314932333
Mac,wired,US,0.5714,3.0,1.3333,0.9581799003277665
Mac,wired,US,0.0,1.2,2.0,0.9342106167295808
Mac,wired,US,1.7143,1.8,2.0,0.9244544085514793
Mac,wired,US,0.5714,1.8,0.0,0.36905601723651815
Mac,wired,US,2.2857,1.2,0.6667,0.7308142672905784
Mac,wired,US,0.0,0.6,1.3333,0.8097543864512153
Mac,wired,US,2.2857,0.0,0.6667,0.43691499344505313
Mac,wired,US,4.0,0.6,0.6667,0.45406266136639994
Mac,wired,US,3.4286,0.6,0.0,0.1715296998961454
Mac,wired,US,2.2857,1.2,2.0,0.8682267024984441
Mac,wired,US,3.4286,2.4,1.3333,0.7234398676062954
Mac,wired,US,4.0,0.6,0.0,0.10631799819311583
Mac,wired,US,4.0,0.0,1.3333,0.3111677717580428
Mac,wired,US,3.4286,1.8,0.0,0.21707384838873986
Mac,wired,US,2.2857,1.8,0.6667,0.7839000291547666
Mac,wired,US,3.4286,1.2,0.6667,0.577638568928732
Mac,wired,US,2.8571,0.6,0.0,0.23489212364699474
Mac,wired,US,3.4286,3.0,1.3333,0.7209434921048061
Mac,wired,US,4.0,0.0,1.3333,0.329825598983825
Mac,wired,US,0.0,1.2,0.0,0.3678677264596181
Mac,wired,US,0.5714,0.0,2.0,0.5851203373330724
Mac,wired,US,0.0,3.0,1.3333,0.9639595716890901
Mac,wired,US,3.4286,1.8,0.0,0.21019668679157286
Mac,wired,US,1.7143,2.4,1.3333,0.9185829821983992
Mac,wired,US,4.0,1.8,2.0,0.6454386084117644
Mac,wired,US,1.7143,2.4,0.0,0.35576472141417054
Mac,wired,US,2.8571,3.0,1.3333,0.8287739849859301
Mac,wired,US,3.4286,1.8,1.3333,0.689203933356386
Mac,wired,US,2.8571,2.4,0.6667,0.7375926116400554
Mac,wired,US,4.0,1.2,1.3333,0.5774365134499769
Mac,wired,US,2.8571,2.4,0.0,0.2738270916893113
Mac,wired,US,2.8571,1.8,0.0,0.28302115414703755
Mac,wired,US,0.0,0.0,0.0,0.20367113039839235
Mac,wired,US,0.5714,1.2,0.6667,0.8032161480400039
Mac,wired,US,1.7143,2.4,2.0,0.9505597929117677
Mac,wired,US,1.1429,2.4,1.3333,0.9388412904335871
Mac,wired,US,0.5714,2.4,2.0,0.9628178804238624
Mac,wired,US,2.2857,2.4,0.6667,0.7959089620028738
Mac,wired,US,3.4286,0.6,0.0,0.18157368092517273
Mac,wired,US,1.1429,1.2,0.0,0.3675586388613247
Mac,wired,US,1.7143,0.0,0.0,0.1868455975690707
Mac,wired,US,2.2857,3.0,0.6667,0.8142277332579883
Mac,wired,US,0.0,1.2,0.0,0.35040194195170454
Mac,wired,US,1.7143,1.2,0.6667,0.7695975934963109
Mac,wired,US,4.0,3.0,0.6667,0.5552698838361612
Mac,wired,US,3.4286,0.6,1.3333,0.5953291477011377
Mac,wired,US,0.0,0.0,0.0,0.2092463525654505
Mac,wired,US,2.8571,1.8,0.6667,0.7236522904716579
Mac,wired,US,2.2857,2.4,0.0,0.3336258240359927
Mac,wired,US,3.4286,0.0,2.0,0.40339700296997477
Mac,wired,US,1.7143,0.0,1.3333,0.5151064855669346
Mac,wired,US,1.7143,3.0,1.3333,0.9155669315576034
Mac,wired,US,4.0,0.0,1.3333,0.31861234834970875
Mac,wired,US,4.0,0.6,0.0,0.11189846433719945
Mac,wired,US,2.2857,1.8,1.3333,0.8532185488184889
Mac,wired,US,2.2857,0.6,2.0,0.7901455674677101
Mac,wired,US,3.4286,0.6,0.0,0.16829898184061065
Mac,wired,US,2.8571,0.0,2.0,0.4892280966126437
Mac,wired,US,3.4286,2.4,0.6667,0.6316958654055275
Mac,wired,US,2.8571,0.6,0.6667,0.6560625021184633
Mac,wired,US,1.1429,1.2,0.0,0.36866907221227363
Mac,wired,US,0.5714,1.2,2.0,0.9187104363934564
Mac,wired,US,3.4286,3.0,2.0,0.7641658153106705
Mac,wired,US,4.0,3.0,2.0,0.6668950147997443
Mac,wired,US,4.0,1.2,1.3333,0.5931080947621395
Mac,wired,US,1.1429,0.0,2.0,0.5361199657499485
Mac,wired,US,1.1429,2.4,0.0,0.3896147832734607
Mac,wired,US,4.0,3.0,1.3333,0.6357442350069168
Mac,wired,US,3.4286,1.2,1.3333,0.65729972683547
Mac,wired,US,1.1429,1.8,2.0,0.9602981796662887
Mac,wired,US,2.8571,1.8,0.0,0.2619142656807286
Mac,wired,US,1.7143,1.8,0.6667,0.8076014870940768
Mac,wired,US,0.5714,0.6,1.3333,0.8115148711838094
Mac,wired,US,1.1429,2.4,0.0,0.3889297441719159
Mac,wired,US,4.0,2.4,1.3333,0.6230127527407172
Mac,wired,US,3.4286,0.0,0.0,0.09112488463687254
Mac,wired,US,2.2857,0.6,2.0,0.7843602308147443
Mac,wired,US,2.8571,2.4,0.6667,0.7439210413491227
Mac,wired,US,3.4286,0.0,0.0,0.08346999779152377
Mac,wired,US,0.5714,0.0,2.0,0.592858088277481
Mac,wired,US,1.1429,0.6,0.6667,0.7269197698903526
Mac,wired,US,2.8571,1.2,0.6667,0.6841141218761304
Mac,wired,US,2.2857,1.8,1.3333,0.872432924446975
Mac,wired,US,3.4286,2.4,0.6667,0.6385565375647778
Mac,wired,US,2.8571,1.8,0.6667,0.7136598748655262
Mac,wired,US,2.2857,0.6,2.0,0.7936835613552563
Mac,wired,US,3.4286,1.2,0.6667,0.5867385999408188
Mac,wired,US,2.2857,0.6,0.6667,0.6950185244103728
Mac,wired,US,3.4286,0.0,0.0,0.12305009765051929
Mac,wired,US,0.0,0.6,2.0,0.8496828985855537
Mac,wired,US,3.4286,0.6,2.0,0.641454983056099
Mac,wired,US,2.2857,2.4,0.6667,0.7966043377509838
Mac,wired,US,0.5714,1.8,0.6667,0.8381099404302488
Mac,wired,US,1.1429,1.2,1.3333,0.861490901404559
Mac,wired,US,1.1429,3.0,0.6667,0.8503417561565525
Mac,wired,US,0.5714,1.8,1.3333,0.9019538862226645
Mac,wired,US,0.5714,0.6,0.0,0.3264831287454174
Mac,wired,US,0.0,1.8,2.0,0.9669897086817163
Mac,wired,US,3.4286,1.8,0.0,0.20469960193831724
Mac,wired,US,2.8571,3.0,0.6667,0.7482576391125768
Mac,wired,US,4.0,1.8,0.6667,0.5378784915736591
Mac,wired,US,1.7143,0.6,0.0,0.3083581207870043
Mac,wired,US,1.1429,2.4,2.0,0.9773706558717286
Mac,wired,US,1.1429,3.0,0.0,0.37764758623685407
Mac,wired,US,3.4286,0.0,0.0,0.06678767418084558
Mac,wired,US,0.0,1.2,2.0,0.9420945732476171
Mac,wired,US,2.8571,3.0,0.0,0.2894007596733239
Mac,wired,US,1.1429,0.0,0.0,0.1981121306272573
Mac,wired,US,1.7143,0.6,0.0,0.31500344297036403
Mac,wired,US,2.8571,0.6,1.3333,0.7156895932680664
Mac,wired,US,1.1429,0.0,2.0,0.5625053133055996
Mac,wired,US,1.1429,0.6,0.6667,0.7221007365903209
Mac,wired,US,2.8571,1.8,2.0,0.830401375105012
Mac,wired,US,0.5714,0.6,0.6667,0.7462559175846882
Mac,wired,US,0.5714,3.0,2.0,0.9789777710015514
Mac,wired,US,0.5714,0.0,2.0,0.572355146510763
Mac,wired,US,1.7143,1.8,2.0,0.9317766333474384
Mac,wired,US,2.8571,0.6,2.0,0.7519120132116556
Mac,wired,US,1.7143,0.6,0.6667,0.7188193989781473
Mac,wired,US,0.0,2.4,1.3333,0.9330395640464476
Mac,wired,US,4.0,2.4,1.3333,0.6086021334710338
Mac,wired,US,1.1429,0.6,0.0,0.3168063287033501
Mac,wired,US,0.0,0.0,1.3333,0.5446546671677727
Mac,wired,US,3.4286,2.4,1.3333,0.701530950902369
Mac,wired,US,2.2857,1.8,0.6667,0.770380584632376
Mac,wired,US,1.1429,0.0,0.6667,0.480271342328814
Mac,wired,US,3.4286,0.0,0.0,0.09703610889739041
Mac,wired,US,2.8571,1.8,0.0,0.27792703798546037
Mac,wired,US,0.0,1.8,0.0,0.38341549916488976
Mac,wired,US,0.0,0.0,1.3333,0.5632492622708128
Mac,wired,US,1.7143,0.6,2.0,0.8148082384196952
Mac,wired,US,3.4286,2.4,2.0,0.7469463752715297
Mac,wired,US,1.7143,0.6,2.0,0.8309855503655473
Mac,wired,US,0.5714,0.6,1.3333,0.8081489854059661
Mac,wired,US,3.4286,1.8,0.0,0.20503348519077716
Mac,wired,US,3.4286,1.2,0.0,0.17971437344234795
Mac,wired,US,1.7143,1.8,2.0,0.937953195374179
Mac,wired,US,4.0,1.2,1.3333,0.5738481389318869
Mac,wired,US,3.4286,0.0,0.6667,0.33507303785909853
Mac,wired,US,3.4286,1.8,2.0,0.7262809633414201
Mac,wired,US,2.8571,0.0,0.0,0.15058897120407455
Mac,wired,US,1.1429,0.0,1.3333,0.5337315167108553
Mac,wired,US,4.0,2.4,2.0,0.6601296778643216
Mac,wired,US,1.7143,1.8,0.0,0.3630031594158517
Mac,wired,US,0.5714,0.0,1.3333,0.5387637910774222
Mac,wired,US,0.5714,1.8,0.6667,0.8415818301700656
Mac,wired,US,2.8571,3.0,0.0,0.29903067540992756
Mac,wired,US,2.8571,1.8,0.6667,0.7076920664671437
Mac,wired,US,2.8571,0.6,1.3333,0.6895999794289595
Mac,wired,US,4.0,1.2,1.3333,0.5808358207500789
Mac,wired,US,0.5714,0.0,0.6667,0.4855192175036601
Mac,wired,US,3.4286,0.6,0.6667,0.5375751095638405
Mac,wired,US,4.0,3.0,1.3333,0.6175420496544491
Mac,wired,US,2.2857,0.0,0.6667,0.4405492952946963
Mac,wired,US,4.0,0.6,1.3333,0.5291373951944719
Mac,wired,US,1.7143,0.6,0.6667,0.7179436638671914
Mac,wired,US,2.8571,0.0,0.0,0.13837059155163062
Mac,wired,US,2.8571,1.8,1.3333,0.7949824055473202
Mac,wired,US,2.8571,0.0,2.0,0.4826667750981339
Mac,wired,US,2.2857,2.4,1.3333,0.8768011906911907
Mac,wired,US,1.7143,0.6,0.6667,0.7172962340536374
Mac,wired,US,3.4286,3.0,0.0,0.20834754175477704
Mac,wired,US,2.8571,0.6,0.0,0.23101660203130986
Mac,wired,US,0.5714,0.6,1.3333,0.8217002991272376
Mac,wired,US,3.4286,1.2,0.0,0.1787631715852068
Mac,wired,US,3.4286,0.6,0.6667,0.5435500186568971
Mac,wired,US,3.4286,0.0,0.0,0.0873492501933198
Mac,wired,US,3.4286,2.4,2.0,0.7548420871018441
Mac,wired,US,2.2857,1.8,0.6667,0.7761416146862516
Mac,wired,US,1.7143,3.0,0.0,0.3710848950927473
Mac,wired,US,1.1429,2.4,1.3333,0.9325226149300095
Mac,wired,US,0.5714,0.6,2.0,0.8644323254059876
Mac,wired,US,2.8571,1.2,0.0,0.2661217031773823
Mac,wired,US,2.8571,1.8,2.0,0.832113232387266
Mac,wired,US,0.5714,0.0,0.6667,0.4766129508285987
Mac,wired,US,1.7143,0.0,0.0,0.18671180360391623
Mac,wired,US,4.0,3.0,0.0,0.14785061204062142
Mac,wired,US,2.8571,2.4,0.0,0.27780766722087213
Mac,wired,US,0.0,3.0,2.0,0.9975704852493417
Mac,wired,US,0.0,0.0,1.3333,0.5338932819672608
Mac,wired,US,0.5714,2.4,0.0,0.38561334040803324
Mac,wired,US,0.0,2.4,0.6667,0.8496821031709179
Mac,wired,US,2.2857,0.6,2.0,0.8017112265224832
Mac,wired,US,3.4286,3.0,1.3333,0.701728744733915
Mac,wired,US,3.4286,0.6,0.6667,0.5298350569436181
Mac,wired,US,1.1429,0.0,1.3333,0.5331387353777117
Mac,wired,US,1.1429,1.8,0.6667,0.8284809034542551
Mac,wired,US,2.8571,1.2,0.6667,0.6882189030787225
Mac,wired,US,3.4286,1.8,0.6667,0.6172366773347328
Mac,wired,US,0.0,2.4,1.3333,0.9513519758186271
Mac,wired,US,2.2857,1.2,2.0,0.8569549922572488
Mac,wired,US,1.7143,1.8,2.0,0.9399727999131834
Mac,wired,US,4.0,0.0,1.3333,0.3160076695537687
Mac,wired,US,4.0,1.8,0.6667,0.5195411636208751
Mac,wired,US,2.8571,1.8,0.6667,0.7095518616407628
Mac,wired,US,0.5714,1.8,2.0,0.9463901033381984
Mac,wired,US,1.7143,0.0,2.0,0.5360653148342175
Mac,wired,US,2.2857,0.0,1.3333,0.5012660017050087
Mac,wired,US,1.7143,1.2,2.0,0.8956860770282606
Mac,wired,US,0.5714,0.6,1.3333,0.8290839876560236
Mac,wired,US,1.1429,1.2,1.3333,0.8741570436294245
Mac,wired,US,1.1429,2.4,0.0,0.3902287909931539
Mac,wired,US,2.2857,3.0,1.3333,0.8702481928592675
Mac,wired,US,0.0,2.4,2.0,0.9883679070729722
Mac,wired,US,2.2857,0.6,0.6667,0.6877471440133948
Mac,wired,US,2.8571,1.8,0.6667,0.7045581293386791
Mac,wired,US,0.0,0.0,2.0,0.5913806891735933
Mac,wired,US,1.1429,0.6,2.0,0.8510820841498102
Mac,wired,US,2.2857,1.8,0.0,0.3287972238327581
Mac,wired,US,0.5714,0.6,0.0,0.3482578548459096
Mac,wired,US,1.7143,3.0,0.0,0.3773385650803593
Mac,wired,US,1.7143,1.2,0.6667,0.7756824594941562
Mac,wired,US,1.1429,0.6,2.0,0.8426163310335956
Mac,wired,US,1.1429,1.8,0.6667,0.8321879258331372
Mac,wired,US,3.4286,2.4,2.0,0.7439118209422447
Mac,wired,US,0.0,0.6,0.0,0.32186712761061115
Mac,wired,US,1.7143,3.0,0.0,0.3687693016346226
Mac,wired,US,0.5714,0.0,2.0,0.5889067475545271
Mac,wired,US,0.0,0.0,0.0,0.19016997389152884
Mac,wired,US,1.7143,3.0,1.3333,0.9191798544267743
Mac,wired,US,4.0,1.2,1.3333,0.5643643581850091
Mac,wired,US,0.5714,1.2,1.3333,0.8903630446264432
Mac,wired,US,2.2857,1.8,0.0,0.3128148492308018
Mac,wired,US,2.2857,3.0,1.3333,0.8912139424843403
Mac,wired,US,1.1429,3.0,0.0,0.3781085343929947
Mac,wired,US,4.0,0.6,0.6667,0.4720018368733611
Mac,wired,US,1.1429,2.4,0.6667,0.8489630417794392
Mac,wired,US,3.4286,0.6,0.0,0.17925578771878056
Mac,wired,US,2.2857,0.6,1.3333,0.75596916917725
Mac,wired,US,4.0,0.0,0.6667,0.2743243280626495
Mac,wired,US,2.2857,1.8,0.0,0.3428943087992556
Mac,wired,US,4.0,0.6,0.0,0.1069331420504653
Mac,wired,US,1.1429,0.6,0.6667,0.7341859389611551
Mac,wired,US,0.0,3.0,1.3333,0.9714875085790393
Mac,wired,US,2.8571,0.6,0.6667,0.6474011490598399
Mac,wired,US,0.5714,1.2,2.0,0.9185907398834352
Mac,wired,US,0.5714,1.8,0.0,0.3559098875913937
Mac,wired,US,3.4286,0.0,2.0,0.41589283918794423
Mac,wired,US,1.7143,3.0,0.6667,0.818693374361299
Mac,wired,US,1.7143,1.8,1.3333,0.8976775073431071
Mac,wired,US,3.4286,0.0,0.0,0.08809314368284149
Mac,wired,US,3.4286,0.6,1.3333,0.6145956493459578
Mac,wired,US,3.4286,0.6,2.0,0.6457511644906045
Mac,wired,US,4.0,1.8,0.6667,0.5192820108234999
Mac,wired,US,0.0,0.6,1.3333,0.820273628200554
Mac,wired,US,0.0,1.8,2.0,0.9578579239582093
Mac,wired,US,1.7143,1.2,2.0,0.9032753745409756
Mac,wired,US,4.0,0.6,2.0,0.5371445762533689
Mac,wired,US,2.2857,1.2,2.0,0.8678127318280887
Mac,wired,US,1.1429,1.8,0.6667,0.8254195884153468
Mac,wired,US,1.1429,1.2,0.6667,0.7875605643031933
Mac,wired,US,0.0,2.4,2.0,0.9832911640708804
Mac,wired,US,1.7143,0.0,1.3333,0.5244779916786781
Mac,wired,US,2.8571,2.4,0.0,0.2989897742795058
Mac,wired,US,1.7143,2.4,1.3333,0.8826619811420395
Mac,wired,US,1.7143,1.8,2.0,0.9328222643701036
Mac,wired,US,0.5714,0.6,1.3333,0.8241588598800149
Mac,wired,US,0.5714,2.4,1.3333,0.9305554126807364
Mac,wired,US,0.0,0.6,1.3333,0.823892258995566
Mac,wired,US,2.8571,2.4,2.0,0.8540812907580468
Mac,wired,US,1.7143,0.0,2.0,0.5422314572082573
Mac,wired,US,3.4286,3.0,2.0,0.758570567464543
Mac,wired,US,0.0,3.0,2.0,0.9878267608008843
Mac,wired,US,2.2857,2.4,0.6667,0.7805332227224694
Mac,wired,US,1.7143,1.2,1.3333,0.8527549702542857
Mac,wired,US,2.8571,2.4,0.6667,0.7432422159155735
Mac,wired,US,1.7143,0.0,2.0,0.5527017500545094
Mac,wired,US,2.8571,2.4,0.6667,0.7496157589006753
Mac,wired,US,2.2857,0.0,1.3333,0.49699303173346004
Mac,wired,US,3.4286,2.4,2.0,0.7463385133029645
Mac,wired,US,1.7143,0.6,0.6667,0.72297492691115
Mac,wired,US,0.0,2.4,1.3333,0.9527769186258958
Mac,wired,US,1.7143,0.0,0.6667,0.46686976110858325
Mac,wired,US,2.2857,1.2,2.0,0.8759973760663388
Mac,wired,US,1.7143,0.0,1.3333,0.5025421991783227
Mac,wired,US,0.0,2.4,2.0,1.000135440841877
Mac,wired,US,1.7143,1.2,0.0,0.3362932076601536
Mac,wired,US,2.8571,3.0,0.0,0.29992217706244223
Mac,wired,US,1.7143,3.0,0.0,0.3673494406546287
Mac,wired,US,4.0,1.8,0.0,0.12805772111205765
Mac,wired,US,1.7143,2.4,0.0,0.34648167545576924
Mac,wired,US,0.5714,0.6,2.0,0.8495571649521421
Mac,wired,US,1.1429,0.0,1.3333,0.545109449788038
Mac,wired,US,2.8571,3.0,0.0,0.29932087581236916
Mac,wired,US,4.0,2.4,1.3333,0.6238905127407508
Mac,wired,US,1.1429,3.0,0.6667,0.8687517517470383
Mac,wired,US,4.0,3.0,2.0,0.6606385105572902
Mac,wired,US,3.4286,2.4,0.6667,0.6345897791311504
Mac,wired,US,4.0,1.8,0.0,0.13031103322549725
Mac,wired,US,3.4286,3.0,0.0,0.21664844585553528
Mac,wired,US,1.1429,2.4,0.0,0.37923196318315316
Mac,wired,US,2.2857,1.2,0.0,0.32050695850577815
Mac,wired,US,1.1429,1.2,0.6667,0.7866889117438414
Mac,wired,US,1.1429,3.0,2.0,0.9823941351753738
Mac,wired,US,2.2857,0.0,0.6667,0.4572125019229822
Mac,wired,US,0.5714,2.4,0.6667,0.8473651999148193
Mac,wired,US,1.1429,1.2,1.3333,0.8799373249761361
Mac,wired,US,0.5714,0.0,1.3333,0.5452932252152285
Mac,wired,US,2.2857,0.0,1.3333,0.49974807225638124
Mac,wired,US,2.8571,1.8,2.0,0.8397175296456207
Mac,wired,US,2.2857,3.0,2.0,0.9255938736582352
Mac,wired,US,0.5714,3.0,0.6667,0.8482338944027666
Mac,wired,US,2.8571,0.6,2.0,0.7459326770460364
Mac,wired,US,4.0,1.8,0.6667,0.5311267225793905
Mac,wired,US,2.2857,3.0,0.0,0.33472580215246406
Mac,wired,US,1.7143,0.6,0.0,0.30696306662822476
Mac,wired,US,1.7143,2.4,0.6667,0.8272887736267204
Mac,wired,US,0.0,1.2,0.6667,0.8207379469048042
Mac,wired,US,1.7143,0.0,0.0,0.18505832904276853
Mac,wired,US,4.0,2.4,2.0,0.6597137798538951
Mac,wired,US,0.0,0.6,0.6667,0.7462419222349421
Mac,wired,US,3.4286,0.0,0.6667,0.3368457913644077
Mac,wired,US,0.0,1.8,0.6667,0.8449056140695327
Mac,wired,US,2.2857,0.6,0.0,0.27296109641901706
Mac,wired,US,1.1429,3.0,0.0,0.36530938789247885
Mac,wired,US,0.0,3.0,2.0,1.0031124924823716
Mac,wired,US,1.7143,0.6,0.6667,0.712251725793751
Mac,wired,US,3.4286,1.8,1.3333,0.6729238610913704
Mac,wired,US,3.4286,1.8,0.0,0.21351340414314926
Mac,wired,US,0.5714,2.4,0.0,0.3761231322951043
Mac,wired,US,2.2857,0.6,0.6667,0.6862494416356378
Mac,wired,US,1.7143,0.6,0.0,0.3117456580292569
Mac,wired,US,3.4286,2.4,0.0,0.2297215902653046
Mac,wired,US,1.1429,0.0,2.0,0.565982024501154
Mac,wired,US,1.1429,0.0,0.0,0.2007779361603004
Mac,wired,US,2.8571,1.2,1.3333,0.7692626887469591
Mac,wired,US,3.4286,3.0,0.0,0.21934194546012348
Mac,wired,US,3.4286,1.2,0.6667,0.5950762090862302
Mac,wired,US,3.4286,3.0,2.0,0.7496488590217232
Mac,wired,US,4.0,2.4,2.0,0.659426815331862
Mac,wired,US,1.1429,2.4,0.6667,0.8389028512029791
Mac,wired,US,0.0,2.4,0.6667,0.8516085855042643
Mac,wired,US,4.0,0.6,2.0,0.5573065001937176
Mac,wired,US,0.0,3.0,0.0,0.3862923646673879
Mac,wired,US,0.0,2.4,1.3333,0.9488301717730298
Mac,wired,US,0.5714,2.4,1.3333,0.9264468854310781
Mac,wired,US,1.1429,1.8,2.0,0.9358903381706084
Mac,wired,US,2.2857,2.4,1.3333,0.8627548844024704
Mac,wired,US,1.1429,1.8,0.0,0.3677759502957203
Mac,wired,US,1.7143,0.0,1.3333,0.5275182862170773
Mac,wired,US,0.5714,0.0,2.0,0.5805077727560463
Mac,wired,US,2.8571,1.8,0.0,0.2724366413532616
Mac,wired,US,0.5714,1.2,2.0,0.9409801769590096
Mac,wired,US,4.0,2.4,0.6667,0.5358737600606537
Mac,wired,US,3.4286,2.4,2.0,0.7770385918321719
Mac,wired,US,3.4286,3.0,1.3333,0.7184776800378961
Mac,wired,US,0.0,3.0,0.6667,0.8635544033876512
Mac,wired,US,4.0,1.8,0.0,0.1319173997452363
Mac,wired,US,1.7143,3.0,0.6667,0.8332505078406341
Mac,wired,US,0.0,0.6,0.6667,0.7505785178100742
Mac,wired,US,2.8571,3.0,0.6667,0.7216767806398295
Mac,wired,US,0.5714,3.0,0.6667,0.8652523486473983
Mac,wired,US,2.8571,2.4,0.6667,0.7339828067417371
Mac,wired,US,1.7143,0.6,0.0,0.2975402204107158
Mac,wired,US,4.0,3.0,2.0,0.6454539792806584
Mac,wired,US,2.8571,2.4,0.0,0.2816254838304203
Mac,wired,US,1.1429,2.4,2.0,0.9548317198805051
Mac,wired,US,1.7143,0.6,2.0,0.8323941916162968
Mac,wired,US,3.4286,1.2,1.3333,0.6612392010049467
Mac,wired,US,4.0,0.6,1.3333,0.5306317231062034
Mac,wired,US,0.5714,0.0,2.0,0.5797268800797614
Mac,wired,US,4.0,2.4,0.6667,0.5259821586749465
Mac,wired,US,3.4286,1.2,0.0,0.18660383196905972
Mac,wired,US,1.7143,0.0,0.6667,0.47283635814168307
